"_id","name","lastSale","markeCap","ipoYear","sector","industry","summary",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","73.12","$4.28B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"EWZS","iShares MSCI Brazil Small-Cap ETF","17.7","$68.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ewzs",
"MCHI","iShares MSCI China ETF","63.61","$2.58B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mchi",
"ESGD","iShares MSCI EAFE ESG Optimized ETF","65.6403","$124.72M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esgd",
"SCZ","iShares MSCI EAFE Small-Cap ETF","61.34","$9.2B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/scz",
"ESGE","iShares MSCI EM ESG Optimized ETF","70.42","$98.59M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esge",
"EEMA","iShares MSCI Emerging Markets Asia Index Fund","70.59","$515.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMXC","iShares MSCI Emerging Markets ex China ETF","52.16","$10.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emxc",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","23.005","$1.67B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"IEUS","iShares MSCI Europe Small-Cap ETF","55.62","$166.86M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ieus",
"RING","iShares MSCI Global Gold Miners ETF","19.781","$389.69M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ring",
"MPCT","iShares MSCI Global Impact ETF","57.56","$25.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mpct",
"ENZL","iShares MSCI New Zealand Capped ETF","46.7","$177.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/enzl",
"QAT","iShares MSCI Qatar Capped ETF","15.7","$43.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qat",
"TUR","iShares MSCI Turkey ETF","45.55","$419.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tur",
"UAE","iShares MSCI UAE Capped ETF","17.9","$50.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uae",
"ESGU","iShares MSCI USA ESG Optimized ETF","54.775","$10.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esgu",
"IBB","iShares Nasdaq Biotechnology Index Fund","333.23","$9.8B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","155.63","$1.21B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"AMCA","iShares Russell 1000 Pure U.S. Revenue ETF","24.94","$2.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/amca",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","34.55","$50.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","9.24","$114.58M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"WOOD","iShares S&P Global Timber & Forestry Index Fund","65.7644","$299.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","35.65","$1.17B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"IJT","iShares S&P Small-Cap 600 Growth ETF","157.25","$4.41B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ijt",
"DVY","iShares Select Dividend ETF","93.871","$17.1B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dvy",
"SHV","iShares Short Treasury Bond ETF","110.33","$5.91B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/shv",
"CRED","iShares U.S. Credit Bond ETF","112.21","$1.54B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cred",
"PFF","iShares U.S. Preferred Stock ETF","38.92","$18.56B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pff",
"ISRL","Isramco, Inc.","100.5","$273.13M","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"ITI","Iteris, Inc.","6.11","$198.98M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/iti",
"ITRI","Itron, Inc.","72.75","$2.82B","1993","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/itri",
"ITRN","Ituran Location and Control Ltd.","34.15","$801.69M","2005","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/itrn",
"ITUS","ITUS Corporation","0.7252","$10.97M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/itus",
"IVENC","Ivy NextShares","100.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivenc",
"IVFGC","Ivy NextShares","99.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivfgc",
"IVFVC","Ivy NextShares","99.99","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ivfvc",
"IXYS","IXYS Corporation","23","$750.04M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/ixys",
"IZEA","IZEA Inc.","1.86","$10.61M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/izea",
"JJSF","J & J Snack Foods Corp.","127.93","$2.4B","1986","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jjsf",
"MAYS","J. W. Mays, Inc.","35.5","$71.56M","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays",
"JBHT","J.B. Hunt Transport Services, Inc.","101.57","$11.12B","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/jbht",
"JCOM","j2 Global, Inc.","74.13","$3.58B","1999","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcom",
"JASO","JA Solar Holdings, Co., Ltd.","7.89","$375.33M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/jaso",
"JKHY","Jack Henry & Associates, Inc.","101.71","$7.88B","1985","Technology","EDP Services","http://www.nasdaq.com/symbol/jkhy",
"JACK","Jack In The Box Inc.","96.45","$2.84B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jack",
"JXSB","Jacksonville Bancorp Inc.","30.16","$54.68M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jxsb",
"JAGX","Jaguar Health, Inc.","0.47","$31.82M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jagx",
"JAKK","JAKKS Pacific, Inc.","3","$80.96M","1996","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jakk",
"JMBA","Jamba, Inc.","9.1425","$140.15M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jmba",
"JRVR","James River Group Holdings, Ltd.","40.35","$1.19B","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/jrvr",
"SGQI","Janus Henderson SG Global Quality Income ETF","28.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sgqi",
"JSML","Janus Henderson Small Cap Growth Alpha ETF","33.924","$6.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsml",
"JSMD","Janus Henderson Small/Mid Cap Growth Alpha ETF","34.96","$12.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/jsmd",
"JASN","Jason Industries, Inc.","1.22","$31.68M","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasn",
"JASNW","Jason Industries, Inc.","0.0449","n/a","2013","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/jasnw",
"JAZZ","Jazz Pharmaceuticals plc","151.48","$9.1B","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jazz",
"JD","JD.com, Inc.","44.91","$63.92B","2014","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/jd",
"JSYN","Jensyn Acquistion Corp.","10.23","$52.88M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsyn",
"JSYNR","Jensyn Acquistion Corp.","0.2601","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynr",
"JSYNU","Jensyn Acquistion Corp.","10.6","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynu",
"JSYNW","Jensyn Acquistion Corp.","0.21","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/jsynw",
"JBLU","JetBlue Airways Corporation","19.38","$6.37B","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"JTPY","JetPay Corporation","1.95","$30.56M","2011","Finance","Business Services","http://www.nasdaq.com/symbol/jtpy",
"JCTCF","Jewett-Cameron Trading Company","13.95","$31.33M","n/a","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/jctcf",
"WYIG","JM Global Holding Company","10.2","$57.11M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyig",
"WYIGU","JM Global Holding Company","10.3","$57.67M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigu",
"WYIGW","JM Global Holding Company","0.3499","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/wyigw",
"JMU","JMU Limited","1.7","$139.37M","2015","Technology","EDP Services","http://www.nasdaq.com/symbol/jmu",
"JBSS","John B. Sanfilippo & Son, Inc.","64.07","$723.82M","1991","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","64.85","$648.25M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jout",
"JNCE","Jounce Therapeutics, Inc.","15.28","$491.93M","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/jnce",
"JNP","Juniper Pharmaceuticals, Inc.","4.425","$47.99M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/jnp",
"JUNO","Juno Therapeutics, Inc.","44.3","$4.71B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/juno",
"KTWO","K2M Group Holdings, Inc.","20.65","$894.13M","2014","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ktwo",
"KALU","Kaiser Aluminum Corporation","96.3","$1.63B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KALA","Kala Pharmaceuticals, Inc.","25.25","$611.73M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kala",
"KALV","KalVista Pharmaceuticals, Inc.","7.08","$68.77M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kalv",
"KMDA","Kamada Ltd.","4.725","$190.2M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmda",
"KNDI","Kandi Technologies Group, Inc.","4.8","$230.5M","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KPTI","Karyopharm Therapeutics Inc.","11","$518.53M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kpti",
"KAAC","Kayne Anderson Acquisition Corp.","9.75","$459.86M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaac",
"KAACU","Kayne Anderson Acquisition Corp.","10.0299","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaacu",
"KAACW","Kayne Anderson Acquisition Corp.","0.85","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaacw",
"KBLM","KBL Merger Corp. IV","9.69","$144.16M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblm",
"KBLMR","KBL Merger Corp. IV","0.3","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmr",
"KBLMU","KBL Merger Corp. IV","10.13","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmu",
"KBLMW","KBL Merger Corp. IV","0.17","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kblmw",
"KBSF","KBS Fashion Group Limited","2.4","$4.25M","2013","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/kbsf",
"KCAP","KCAP Financial, Inc.","3.48","$129.4M","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KCAPL","KCAP Financial, Inc.","25.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kcapl",
"KRNY","Kearny Financial","14.7","$1.22B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/krny",
"KELYA","Kelly Services, Inc.","22.28","$853.52M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","20.95","$802.57M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/kelyb",
"KMPH","KemPharm, Inc.","3.6","$52.77M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kmph",
"KFFB","Kentucky First Federal Bancorp","9.55","$80.65M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KERX","Keryx Biopharmaceuticals, Inc.","7.17","$851.44M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kerx",
"KEQU","Kewaunee Scientific Corporation","27.65","$75.04M","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","15.55","$100.87M","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","6.93","$74.56M","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KFRC","Kforce, Inc.","18.1","$483.77M","1995","Technology","Professional Services","http://www.nasdaq.com/symbol/kfrc",
"KE","Kimball Electronics, Inc.","21","$563.11M","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","17.48","$655.23M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/kbal",
"KIN","Kindred Biosciences, Inc.","7.425","$209.03M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kin",
"KGJI","Kingold Jewelry Inc.","1.87","$123.46M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/kgji",
"KINS","Kingstone Companies, Inc","15.4","$163.71M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kins",
"KONE","Kingtone Wirelessinfo Solution Holding Ltd","3.1699","$4.45M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/kone",
"KNSL","Kinsale Capital Group, Inc.","40.96","$858.88M","2016","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/knsl",
"KIRK","Kirkland&#39;s, Inc.","11.04","$176.76M","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/kirk",
"KITE","Kite Pharma, Inc.","178.61","$10.25B","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/kite",
"KTOV","Kitov Pharmaceuticals Holdings Ltd.","1.896","$15.6M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ktov",
"KTOVW","Kitov Pharmaceuticals Holdings Ltd.","0.55","n/a","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ktovw",
"KLAC","KLA-Tencor Corporation","98.64","$15.47B","1980","Capital Goods","Electronic Components","http://www.nasdaq.com/symbol/klac",
"KLXI","KLX Inc.","48.22","$2.48B","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/klxi",
"KONA","Kona Grill, Inc.","3.925","$39.65M","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KOPN","Kopin Corporation","4.03","$302.88M","1992","Technology","Semiconductors","http://www.nasdaq.com/symbol/kopn",
"KRNT","Kornit Digital Ltd.","18.1","$610.6M","2015","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/krnt",
"KOSS","Koss Corporation","1.51","$11.15M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KWEB","KraneShares CSI China Internet ETF","58.47","$198.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kweb",
"KTOS","Kratos Defense & Security Solutions, Inc.","11.78","$1.22B","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/ktos",
"KLIC","Kulicke and Soffa Industries, Inc.","19.561","$1.39B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/klic",
"KURA","Kura Oncology, Inc.","12.9","$275.73M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/kura",
"KVHI","KVH Industries, Inc.","11.5","$196.51M","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/kvhi",
"FSTR","L.B. Foster Company","19.6","$202.71M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LJPC","La Jolla Pharmaceutical Company","31.48","$696.45M","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ljpc",
"LSBK","Lake Shore Bancorp, Inc.","15.98","$97.52M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LBAI","Lakeland Bancorp, Inc.","18.55","$878.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lbai",
"LKFN","Lakeland Financial Corporation","44.38","$1.12B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lkfn",
"LAKE","Lakeland Industries, Inc.","13.6511","$109.65M","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LRCX","Lam Research Corporation","172.99","$28.1B","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lrcx",
"LAMR","Lamar Advertising Company","63.94","$6.27B","1996","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/lamr",
"LANC","Lancaster Colony Corporation","117.89","$3.24B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lanc",
"LCA","Landcadia Holdings, Inc.","10.03","$313.44M","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lca",
"LCAHU","Landcadia Holdings, Inc.","10.71","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lcahu",
"LCAHW","Landcadia Holdings, Inc.","0.705","n/a","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lcahw",
"LNDC","Landec Corporation","12.9","$354.84M","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LARK","Landmark Bancorp Inc.","27.02","$104.67M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LMRK","Landmark Infrastructure Partners LP","16.65","$381.03M","2014","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/lmrk",
"LMRKO","Landmark Infrastructure Partners LP","25.1787","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/lmrko",
"LMRKP","Landmark Infrastructure Partners LP","25.47","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/lmrkp",
"LE","Lands&#39; End, Inc.","11.85","$380.33M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/le",
"LSTR","Landstar System, Inc.","95.15","$3.99B","1993","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/lstr",
"LNTH","Lantheus Holdings, Inc.","17.15","$640.57M","2015","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/lnth",
"LTRX","Lantronix, Inc.","1.97","$35.14M","2000","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ltrx",
"LSCC","Lattice Semiconductor Corporation","5.46","$671.43M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/lscc",
"LAUR","Laureate Education, Inc.","14.37","$2.69B","2017","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/laur",
"LAWS","Lawson Products, Inc.","22.85","$202.78M","n/a","Consumer Durables","Industrial Specialties","http://www.nasdaq.com/symbol/laws",
"LAYN","Layne Christensen Company","12.17","$241.96M","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LCNB","LCNB Corporation","19.6","$196.16M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lcnb",
"LBIX","Leading Brands Inc","0.99","$2.77M","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/lbix",
"LPTX","LEAP THERAPEUTICS, INC.","6.0455","$56.8M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/lptx",
"LGCY","Legacy Reserves LP","1.22","$88.91M","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYO","Legacy Reserves LP","4.99","$34.93M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo",
"LGCYP","Legacy Reserves LP","4.922","$9.84M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LTXB","LegacyTexas Financial Group, Inc.","36.84","$1.77B","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ltxb",
"DDBI","Legg Mason Developed EX-US Diversified Core ETF","29.049","$5.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddbi",
"EDBI","Legg Mason Emerging Markets Diversified Core ETF","32.5819","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/edbi",
"INFR","Legg Mason Global Infrastructure ETF","29.91","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/infr",
"LVHD","Legg Mason Low Volatility High Dividend ETF","30.668","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lvhd",
"SQLV","Legg Mason Small-Cap Quality Value ETF","24.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sqlv",
"UDBI","Legg Mason US Diversified Core ETF","30.17","$3.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/udbi",
"LMAT","LeMaitre Vascular, Inc.","38.49","$732.19M","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"TREE","LendingTree, Inc.","227.85","$2.73B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/tree",
"LXRX","Lexicon Pharmaceuticals, Inc.","12.37","$1.31B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","44.68","$965.78M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LHCG","LHC Group","65.54","$1.2B","2005","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/lhcg",
"LLIT","Lianluo Smart Limited","1.34","$23.2M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/llit",
"LBRDA","Liberty Broadband Corporation","96.54","$17.55B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbrda",
"LBRDK","Liberty Broadband Corporation","98.53","$17.92B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbrdk",
"LEXEA","Liberty Expedia Holdings, Inc.","52.63","$3.01B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lexea",
"LEXEB","Liberty Expedia Holdings, Inc.","52.61","$3.01B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/lexeb",
"LBTYA","Liberty Global plc","32.92","$27.4B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtya",
"LBTYB","Liberty Global plc","32.75","$27.25B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyb",
"LBTYK","Liberty Global plc","32.13","$26.74B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lbtyk",
"LILA","Liberty Global plc","24.97","$4.28B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lila",
"LILAK","Liberty Global plc","24.49","$4.2B","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/lilak",
"LVNTA","Liberty Interactive Corporation","57.25","$4.9B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvnta",
"LVNTB","Liberty Interactive Corporation","59.88","$5.13B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/lvntb",
"QVCA","Liberty Interactive Corporation","23.12","$10.43B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/qvca",
"QVCB","Liberty Interactive Corporation","23.07","$10.41B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/qvcb",
"BATRA","Liberty Media Corporation","24.9","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/batra",
"BATRK","Liberty Media Corporation","24.95","$1.23B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/batrk",
"FWONA","Liberty Media Corporation","37.96","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/fwona",
"FWONK","Liberty Media Corporation","38.88","$8.36B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/fwonk",
"LSXMA","Liberty Media Corporation","42.12","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxma",
"LSXMB","Liberty Media Corporation","41.9103","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxmb",
"LSXMK","Liberty Media Corporation","42","$14.11B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/lsxmk",
"TAX","Liberty Tax, Inc.","14.2","$180.11M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/tax",
"LTRPA","Liberty TripAdvisor Holdings, Inc.","13.8","$1.04B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpa",
"LTRPB","Liberty TripAdvisor Holdings, Inc.","13.5","$1.01B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/ltrpb",
"LPNT","LifePoint Health, Inc.","56.6","$2.27B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/lpnt",
"LCUT","Lifetime Brands, Inc.","17.6","$260.45M","1991","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/lcut",
"LFVN","Lifevantage Corporation","4.29","$61.04M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lfvn",
"LWAY","Lifeway Foods, Inc.","8.67","$139.31M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","134.7","$2.84B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LTBR","Lightbridge Corporation","1.135","$12.19M","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ltbr",
"LPTH","LightPath Technologies, Inc.","2.616","$63.09M","1996","Technology","Semiconductors","http://www.nasdaq.com/symbol/lpth",
"LLEX","Lilis Energy, Inc.","3.83","$194.64M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LMB","Limbach Holdings, Inc.","13.55","$101.01M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lmb",
"LLNW","Limelight Networks, Inc.","3.62","$395.48M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/llnw",
"LMNR","Limoneira Co","22.54","$324.69M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LINC","Lincoln Educational Services Corporation","2.65","$65.51M","2005","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/linc",
